rownames(TME)	B_cells_naive_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_.Tregs._CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Neutrophils_CIBERSORT
TCGA.YU.A90P.01A	TCGA.YU.A90P.01A	0.0203824799141457	0.0533150282354072	0.134830506189681	0.090458370070874	0.0334004020646289	6.87338060841614e-05	0.0241711311568303	0.0400073751808659	0.0522861990194247	0.0118548065076346	0.293294246639834	0.104417039459444	0.141167753168928	0.000345928586217103	0	0	0	0
TCGA.2G.AAHT.01A	TCGA.2G.AAHT.01A	0.118366199129814	0	0.0397127372243236	0.074108485720048	0.0124618105586343	0.0172341800253204	0.0561242279272907	0	0.0478890371607703	0	0.433618416913737	0.104305006627168	0.039414748980359	0.00641813077572627	0	0.0503470189568081	0	0
TCGA.2G.AAGS.01A	TCGA.2G.AAGS.01A	0.121786747525465	0	0.0198776273878044	0.0373816434896985	0	0	0	0	0.0341971625994591	0.0408177758039825	0.485113005526571	0.0549634549614686	0.136171438607587	0	0	0.0294958133122553	0	0
TCGA.2G.AAFM.01A	TCGA.2G.AAFM.01A	0.0240372509121559	0.029939025697653	0.173170429062067	0	0.0400393706151259	0.0433017148517785	0.0421078988574089	0	0.156324816049242	0.00761785618980305	0.14570768841709	0.162706767004628	0.0942517992569584	0.00648626583726586	0	0.0728688486526686	0	0.00144026859615487
TCGA.YU.A912.01A	TCGA.YU.A912.01A	0.17356514431187	0.0261451140720865	0.0266484370487879	0.0531587787303164	0	0.0390827616828295	0.0326280221760607	0	0.0813666382358965	0	0.305603516423055	0.123273788110677	0.0630086496907863	0	0	0.0526777277162433	0	0
TCGA.2G.AAGN.01A	TCGA.2G.AAGN.01A	0.0520112247939547	0	0.052583479999714	0.0390547141128229	0.0752461294940107	0.0295169036033445	0.00469357288312424	0	0.0357106117887788	0	0.320545866004506	0.126923712374333	0.233111538018807	0.0163828574723484	0	0.0142193894542556	0	0
TCGA.2G.AALZ.01A	TCGA.2G.AALZ.01A	0.112125695919538	0.0687512573595145	0.105943252692135	0.10613115565703	0	0.0160245901927599	0.0339317620143166	0.00779453554693036	0.0351713138378822	0.0783273856183285	0.0479724101299182	0.110256065887586	0.218625155299153	0	0	0.0589454198449081	0	0
TCGA.XE.AAOJ.01A	TCGA.XE.AAOJ.01A	0.12647773728565	0.0720757948103353	0.0191554916157473	0.0794794724958406	0	0.0102930145208299	0.00477361160748541	0	0.0559571468407737	0.0149949614940622	0.323964894276503	0.0315241361693507	0.186712243452859	0	0.018365408865859	0.0234548818454923	0	0
TCGA.FP.8209.01A	TCGA.FP.8209.01A	0.124618025757293	0	0.142284975787883	0.21617189787772	0.023317402744439	0	0.078134671663649	0	0.0327221516785612	0.0097366197431777	0.0454282349208458	0.0377665406782368	0.103314462384526	0	0.030271045546099	0.0816086098684371	0	0.00645541938256746
TCGA.CG.5719.01A	TCGA.CG.5719.01A	0.00435016510384569	0.094073958819443	0.0266135703611742	0.1087784546992	0	0	0.0643960287440102	0	0.0336425272704487	0	0.43231814682875	0	0.172975867453964	0	0.0120382453921036	0.0188849830848359	0.00663619297188811	0.0252918592703365
TCGA.BR.8059.01A	TCGA.BR.8059.01A	0.0483730434355439	0.165724471828167	0.0404550732960009	0.123735794342653	0.0349358523934273	0	0.0615123368754746	0.0137378105276535	0.0285262996677433	0	0.211339413315279	0.0869732056172409	0.11872264400414	0	0	0	0.0621863294997338	0.00377772519694371
TCGA.HU.A4H4.01A	TCGA.HU.A4H4.01A	0.0326275656516858	0.0747675072473521	0.157453135764135	0.0182207375283988	0.114676595014732	0.0355517588011011	0.0768690963575838	0.00173567138902206	0.0305682324566071	0	0.133121789323137	0.147163733570124	0.0435133993638674	0	0.0627582005096238	0.0526320408968085	0	0.0183405361258213
TCGA.CD.A4MG.01A	TCGA.CD.A4MG.01A	0.088934272910476	0.0476187189739725	0.0198216271112408	0.310181158597428	0	0	0.0580338717118988	0	0.0280709562464561	0.0102174746426603	0.168458775258122	0.0807853062099379	0.143056424254352	0.0120383813936601	0	0	0.011122279871127	0.0216607528186681
TCGA.BR.6457.01A	TCGA.BR.6457.01A	0.0505994275492077	0.0918026294544629	0.102471179602706	0.284426798004687	0	0.00467915045281113	0.033452521796451	0	0.101304025210941	0.0196066255264168	0.0274691020380859	0.0944737005002933	0.089727194784655	0.00822252224047879	0	0.0736852500959938	0	0
TCGA.BR.7717.01A	TCGA.BR.7717.01A	0.174654314607823	0	0.119095626028751	0.17099095911259	0	0.0489735124254097	0.0809741089081559	0	0.00943414527503029	0.0375917207104057	0.148707340610324	0.0825553778754649	0.0230449871880312	0	0	0	0.102438101886103	0
TCGA.CD.5804.01A	TCGA.CD.5804.01A	0.0715931066607639	0	0.0189731899054229	0.135452025658035	0.01402493740352	0	0.087967841475112	0.0341289486044106	0	0	0.33020402617748	0.100876533106587	0.11044984694556	0	0	0	0.0500849800033907	0.0462445640597174
TCGA.BR.A44T.01A	TCGA.BR.A44T.01A	0.396130162085879	0	0.0746940271618548	0.147347375738858	0.00863307838887512	0	0.0996513692630484	0	0.0291845566432965	0.00575299162941664	0.0760969859456161	0.0361440283962175	0.0319499511930428	0	0.00352276956180098	0.019616022078826	0	0
TCGA.BR.6706.01A	TCGA.BR.6706.01A	0.0151358591221647	0.141768723255646	0.210979354323998	0.0581859348274031	0.0628864023690568	0.0104687813026734	0.06142402381146	0.110579970966874	0	0.00792470843766564	0.0152633779919615	0.160308260110639	0.0959839622918615	0.00251030390073787	0.00822653467720338	0.0383538026106556	0	0
TCGA.D7.5578.01A	TCGA.D7.5578.01A	0.0631534241024512	0.198069954868013	0.0330887013447512	0.196537960597818	0	0.0102652922857287	0.0120276028043107	0	0.0491461987621189	0.0404217729100895	0.165815185465707	0.112118787942025	0.0524387610717566	0.00959997350476516	0	0.00448976302496812	0.0528266213154966	0
TCGA.VQ.AA6J.01A	TCGA.VQ.AA6J.01A	0.0838964819563339	0	0.0125975277052963	0.119733629868143	0.00945888211885573	0.0186019808498437	0.0883780858896546	0.0183477033861825	0	0	0.402853952104876	0.122962034290329	0.121570213444252	0	0	0	0.000938356687800161	0
TCGA.RD.A7BS.01A	TCGA.RD.A7BS.01A	0.105978449401347	0.0280553816760629	0.0514088669189503	0.212312037152357	0	0.0347805651255052	0.0586808737512839	0	0.0315912504617279	0.00275745063502891	0.146221496105562	0.149772089204194	0.0286057825022226	0	0.0286501277843436	0.0690653585492923	0	0.000724190150916327
TCGA.BR.8284.01A	TCGA.BR.8284.01A	0.0505185658822337	0.0257520535327861	0.274187627296972	0.201647954542032	0.0899139943462999	0.00212799463935064	0.0337476330139383	0	0.0199590509114256	0.0155758153585573	0.0440078124966223	0.0745189822229511	0.131256738087226	0.0178340932644986	0	0.0139208054601735	0	0.0050308789449321
TCGA.BR.6454.01A	TCGA.BR.6454.01A	0.100865305696091	0.193940720679907	0.221622413528006	0.0790981854310588	0.0594378122604205	0	0.0652127106028969	0	0.0643241770557286	0.0133433548178595	0.0423747614134881	0.0900416200960117	0.0310353290540225	0	0.0257564066936825	0	0.00887782017183093	0
TCGA.BR.6453.01A	TCGA.BR.6453.01A	0.177228315900102	0.0277494028156251	0.115805015932183	0.0962449354604493	0.0307765026800297	0.0143516388502165	0.124858872001802	0	0.0112354723295171	0	0.0968253183221617	4.66585998396157e-05	0.0928516851364599	0.0166923494987207	0.0448465141283906	0.0498594247233404	0	0
TCGA.D7.A6F0.01A	TCGA.D7.A6F0.01A	0.0282126904132769	0.0859112554491703	0.0844009748919511	0.199895469359568	0.0513551634266692	0.00019005409453697	0.0309850645588592	0	0.0412901714624862	0.00180023938441327	0.178036445842648	0.0940614123038103	0.149692410728561	0.046560303853054	0	0.0076083442309953	0	0
TCGA.BR.4357.01A	TCGA.BR.4357.01A	0.0528987452415213	0.117257945628879	0	0.124452720262627	0.162660926450242	0	0	0.0440690589502118	0	0	0.181281939909119	0.0668287848407081	0.206677521987494	0.0044274027958941	0.00100876306220187	0.0183147430156873	0	0.0201214478554146
TCGA.VQ.A8E2.01A	TCGA.VQ.A8E2.01A	0.0287914566271276	0.0115830808982177	0.0811038292026341	0.244833448723175	0.0910277591525097	0.0392167141844477	0	0.0283639482566343	0.00458861686051474	0	0.362239938673934	0.078369843412462	0	0.00343083074927599	0.00540491468771985	0	0.0210456185713466	0
TCGA.BR.4280.01A	TCGA.BR.4280.01A	0.0794316728276623	0.111453393836397	0.0129341657802371	0.176531692249411	0.195113761250578	0	0.00383152399960799	0	0.0312722292439553	0	0.130246655787506	0.0757137213385533	0.100896173290558	0.0117173708878038	0	0	0.0688912062594061	0.00196643324832296
TCGA.CG.4305.01A	TCGA.CG.4305.01A	0.0787403351756905	0	0.0996348720870559	0.164469958969425	0.14451369342034	0	0	0	0.0388210674561257	0.00901189743948732	0.0186755745111697	0.117163758843667	0.237361109914093	0.0061142790416877	0	0.0745544221673868	0	0.0109390309738713
TCGA.KB.A93G.01A	TCGA.KB.A93G.01A	0.021790228328674	0	0	0.189200290963211	0	0	0	0.0399439621326464	0	0	0.265531224600874	0.00959705163821198	0.0686736147966317	0	0.0324134873320462	0	0.289277686093876	0.0689544593241185
TCGA.CD.5798.01A	TCGA.CD.5798.01A	0.010267029418813	0.00700714805755745	0.0997135797706186	0.246739756751482	0	0	0.0745365181246831	0	0.0666313485049899	0.0917728477226032	0	0.0256849254065024	0.225942919933162	0.0453087383850712	0.0278893618096162	0.0195019319028492	0.0588304219293468	0.000173472282704574
TCGA.BR.8078.01A	TCGA.BR.8078.01A	0.00850959375654598	0.0148316447259541	0.212206014227583	0.0757625107546686	0.114614107119843	0	0.0199255801833721	0.0049833654386348	0.00813144438043189	0	0.25134971415887	0.0732899960447185	0.181337136439446	0	0	0	0.0129157394593123	0.0221431533106205
TCGA.BR.8677.01A	TCGA.BR.8677.01A	0.00782995252234497	0.030902565803506	0.296622139346657	0.0777254579346867	0.0110974987925601	0.00606628218338848	0.143070602037599	0	0.0835596839225321	0.0126973824810987	0.00351945973471114	0.16773156294476	0.116274811513864	0.00304280627994368	0	0.0398597945023477	0	0
TCGA.CD.8531.01A	TCGA.CD.8531.01A	0	0.219777064522083	0.0438149146340538	0.0204052004021775	0.0388675599563773	0.053612978367216	0.028033871485205	0	0	0	0.0523412120081536	0	0.102192132293751	0	0.165735644938003	0.0140870526527514	0	0
TCGA.CD.A48C.01A	TCGA.CD.A48C.01A	0.0633168750579391	0.0586813527964055	0.106102049996248	0.107439392646742	0.000769493347161711	0.0334529982740361	0.0507747314781355	0	0.0554049723044914	0	0.166630885742146	0.117699033146388	0.0934265722698613	0.0556625545301797	0	0	0.0906390884102665	0
TCGA.D7.8576.01A	TCGA.D7.8576.01A	0	0.0719478349290784	0.023060837295543	0.168121769178328	0	0.0160014486936216	0.0327445628259141	0	0.0363606160898179	0	0.123609598586777	0.0531212735579051	0.26507108950314	0.0325943354250907	0.016248000522881	0.128500561683115	0	0.0240782830264234
TCGA.CG.5722.01A	TCGA.CG.5722.01A	0.0572939488170849	0.0451987299014285	0.31391348556483	0.0405934508247172	0	0.0274604141829663	0.100799574027556	0	0.0980104569000824	0.0218247313945727	0.0393337314211703	0.0914243826308771	0.0487343779873147	0.0189507530095275	0.0265828123266588	0.0588396116157972	0	0
TCGA.HU.8602.01A	TCGA.HU.8602.01A	0.00453137358209531	0.020531646945393	0.0371125358706241	0.174527990301914	0.0988825853839323	0	0	0.0656096139650375	0	0	0.296037042312885	0.133065483179795	0.0628691472378147	0	0	0	0.0783510464924924	0.0284815347280162
TCGA.MX.A5UG.01A	TCGA.MX.A5UG.01A	0.0595950368939836	0.039848541164803	0.0960329854918181	0.250499435708382	0.00734176156485442	0	0.0807198154151497	0.0214017838579183	0	0.0532562075498693	0.0363308857916959	0.022402234485315	0.0545960192304932	0.0280559250273864	0.0396542942190145	0.0153605692932277	0.0153221773017599	0.0166982606557207
TCGA.BR.8484.01A	TCGA.BR.8484.01A	0.0512670408202011	0.0585649917183833	0.0390971014860055	0.310265093972179	0.00992005548283186	0	0.0657305967565447	0	0.0413720899538069	0.00660756444806422	0.13734411189	0.0879844490954211	0.139865872695501	0.0283085338966353	0	0.0229354429964571	0.000737054787967713	0
TCGA.HZ.7918.01A	TCGA.HZ.7918.01A	0.0473758352623022	0.0963563122968512	0.0963031668557859	0.271207471687027	0.00917577058962957	0	0.0150444908144097	0	0.0314949073099783	0.00735994431087707	0.0466548313784312	0.115678343902627	0.128500915573833	0.0493024549254918	0	0.0732600364495805	0	0.012285518643175
TCGA.HZ.7920.01A	TCGA.HZ.7920.01A	0.122641004551675	0.0328850067268326	0.111869432780527	0.209412322596368	0.0560853999280025	0	0	0.0212500812248222	0	0.0811209455179053	0	0.033507002798316	0.163591712160179	0.0753861826907992	0	0.0820585379762724	0	0.0101923710483012
TCGA.M8.A5N4.01A	TCGA.M8.A5N4.01A	0	0.000510454223843566	0.0177984017989846	0.148117521418221	0	0	0.0470750433082638	0	0.0507066949926055	0.0050229521527179	0.280893015576829	0.111540057307746	0.180275330093716	0	0.0498005090829427	0.0397107397192498	0	0.067943914022373
TCGA.HZ.8637.01A	TCGA.HZ.8637.01A	0.0546944518919453	0.0447928852794338	0.0342257082052713	0.185215530758309	0.036227593219736	0	0.0122723103895595	0	0.0462532928972539	0.00738323892852543	0.149686455797711	0.153725125762962	0.142613470151813	0.0479332998708902	0	0.0678259692781381	0	0.0171506675684526
TCGA.US.A77J.01A	TCGA.US.A77J.01A	0.425924044853738	0.0656410718256192	0.0782987198367956	0.0363694033624116	0.00539420250809676	0.0199778276948878	0.120043713624196	0.0123540671811893	0.0021206572030677	0.00968550192864041	0.0787816762060376	0.0318552418695964	0.065433689753745	0.0373640469074382	0	0.0107561352445405	0	0
TCGA.XD.AAUI.01A	TCGA.XD.AAUI.01A	0.223837538568663	0.0615584109221305	0.0428888541165588	0.125179941148292	0.00430785936767402	0	0.104468994491806	0	0.00578118566501975	0.00549384974469733	0.203131067580308	0.0287067677799975	0.136804877727612	0	0.0206405809427298	0.0371904344693537	0	9.63747515630764e-06
TCGA.HV.A7OL.01A	TCGA.HV.A7OL.01A	0.31150130903634	0.0938495477075685	0.0469843652754755	0.12576206717134	0.00735297570456647	0.0631852594872996	0.0407433649135947	0	0.0205979890501361	0	0.07052158216905	0.0462182299649927	0.0842532168338156	0.00119308542722274	0.0172053881354342	0.0448169451754367	0	0.0258146739477272
TCGA.3A.A9I7.01A	TCGA.3A.A9I7.01A	0.0650283610553716	0.120442354729942	0.108016880579024	0.190596434097217	0	0	0.0922993616342028	0.0121200815011557	0.0155715476151442	0.011004508695624	0.060756083447125	0.064297854045674	0.128096448972826	0.0521658094190333	0	0.0533565912622283	0	0
TCGA.IB.A5SS.01A	TCGA.IB.A5SS.01A	0.0288361453320215	0	0.0362404242301278	0.15774172737263	0	0	0.0239665890190624	0	0.0284066875470188	0.00345135596752794	0.167596945284994	0.0179600466089298	0.437666101800022	0.00615570408228754	0.0347917129291466	0.0309237226445767	0	0.0262628371816547
TCGA.RB.A7B8.01A	TCGA.RB.A7B8.01A	0.0358428277457905	0.0405317441800191	0.0535375151048551	0.257966364923208	0	0	0.0764229628681484	0	0.0557392850407738	0.0156964055158744	0.116035958705012	0.0667515457408519	0.176354746451914	0.0604983170895561	0	0.0274937850636747	0	0.0171285415703227
TCGA.IB.7885.01A	TCGA.IB.7885.01A	0.0687142630718808	0.0958380596985598	0.0471538949482445	0.190783590067245	0	0	0.0350122557427172	0	0.0356255307237077	0.0061870573687072	0.0939291236477446	0.0583101765533152	0.195103645565984	0.0552359711436396	0.0107443221413315	0.0464110140076764	0	0.0609510953192468
TCGA.IB.A7M4.01A	TCGA.IB.A7M4.01A	0.0672369630435652	0.0626775038598692	0.10422709872355	0.187601627094611	0	0.0054654325997272	0.101768029166039	0.0217326357364537	0.00600493409156026	0	0.222277928673688	0.0856530309260447	0.0785663694046131	0	0.0221913462909208	0.034350921034679	0	0.000246179354679632
TCGA.IB.A6UG.01A	TCGA.IB.A6UG.01A	0.156942149513576	0.116704511145274	0.0937111211043205	0.156545329969539	0.0155723613039006	0.0108252939154906	0.0933371995695625	0.0126525322125719	0.0222764433925993	0.0136686400547926	0.0650300940908237	0.0266699503618633	0.0796746835591896	0.0464741142306702	0.0252553267194206	0.0588681690508042	0	0.00102318704496079
TCGA.3A.A9IU.01A	TCGA.3A.A9IU.01A	0.0362145096891057	0.0771752551397176	0.0402194701486322	0.109760842486778	0	0.000700178025786882	0.0207801013927685	0	0.0369229174196311	0	0.490558736926585	0.0559335189732755	0.0931888127968662	0	0	0.0385456570008533	0	0
TCGA.IB.AAUM.01A	TCGA.IB.AAUM.01A	0.0929157836671621	0.0321245054866677	0.111339740138158	0.21447625741771	0	0	0.0237583384419778	0.00016981940334681	0.0206340235294117	0.0157952361070059	0.214789683134487	0.0329473459688067	0.17157034027826	0	0	0.0694789264270061	0	0
TCGA.HV.A5A4.01A	TCGA.HV.A5A4.01A	0.0121410247224749	0.025275149397611	0.0393957920266295	0.250511006959932	0	0	0.0101929324204822	0.0127659913258778	0.0446766094273531	0.00735636811978892	0.243408587078293	0.0858137908498158	0.171119548595958	0.0508329126767097	0.000243593711709693	0.04446418816813	0	0.00180250451923399
TCGA.IB.AAUQ.01A	TCGA.IB.AAUQ.01A	0.0405042186879198	0.101872542749873	0.00847724088668009	0.196089607183619	0.00675375188023111	0	0.0435083489826321	0.0203137585249726	0.00522228827664024	0	0.29745525996835	0.0225609962485943	0.184553300346889	0	0.000290479500895959	0.0723982067627035	0	0
TCGA.HZ.7919.01A	TCGA.HZ.7919.01A	0.0445169133835908	0.0381796496030637	0.0550951751590137	0.285197166943699	0	0	0.0079126080290596	0	0.0411228292946077	0.0108374076278924	0.0294539753770898	0.116092466390417	0.196120361735851	0.0688477976252899	0	0.104758719501534	0	0.00186492932889203
TCGA.XN.A8T5.01A	TCGA.XN.A8T5.01A	0.343144668836465	0	0.156222430225276	0.163705293976663	0.00419578228260844	0	0.0930407116512294	0	0.0355518129493269	0.0408658124990378	0.0185246644129166	0.0035600133517557	0.056011560175693	0	0.022156443002226	0.0630208066368023	0	0
TCGA.IB.7651.01A	TCGA.IB.7651.01A	0.00525435074862986	0.166007719387786	0.0108664521061638	0.273943127165472	0.0370323723862486	0	0.0111760601323141	0.0225097292733984	0.00337807081469071	0.00220203331106428	0.124916673268018	0.120987633696961	0.14205775099247	0.00919333905754457	0	0.0704746876592403	0	0
TCGA.IB.AAUU.01A	TCGA.IB.AAUU.01A	0.00971514064949824	0	0.0410727628301257	0.170874556654271	0	0	0.0744843464832416	0	0.0499498157407897	0.142503457701369	0.0994053183432284	0.00231870981267128	0.177507286982347	0.0793111015811474	0.0717758943255274	0.0805625512021726	0	0.000519057693611733
TCGA.2J.AABE.01A	TCGA.2J.AABE.01A	0.0482277610555176	0.00466072448619137	0.0110182811996431	0.203694516834004	0	0	0.0339939881316882	0	0.0270107278966054	0.123429564679924	0.0988766889570629	0	0.273983398260523	0.0810233994365688	0.0445144304200721	0.0223607023873431	0.00191017597354832	0.0252956402813083
TCGA.HZ.A4BH.01A	TCGA.HZ.A4BH.01A	0.0370020404671449	0.0155869811076688	0.0913688428653585	0.192905833912045	0	0.00624339321208356	0.0613481860307188	0	0.0311298044595704	0.0426020258305155	0.120681971902955	0.110454652942566	0.118459435314061	0.0619561900664493	0.0423777811431086	0.0490523238882171	0	0
TCGA.IB.7652.01A	TCGA.IB.7652.01A	0	0.0160697879536711	0.0199929507975125	0.130576617606469	0	0	0.0145828807114123	0	0.0290635311693452	0.179501355812322	0.173396513161701	0.00945133543199842	0.278006734783672	0.0558818987079973	0.00723637438847795	0.0729646159468039	0	0.011427087845469
TCGA.HZ.A49I.01A	TCGA.HZ.A49I.01A	0.0487500953111723	0	0.0376007378126102	0.0791425054052965	0	0.0141737997504118	0.0784621488126056	0	0.0159187038977162	0.293445346914463	0.299681792850641	0.00996056146765209	0.0683085326902593	0	0.0258591358803219	0.0244791023407585	0	0
TCGA.HZ.A49G.01A	TCGA.HZ.A49G.01A	0	0.00793768611214997	0.0687058526751396	0.154603408812363	0	0	0.0352826977255509	0.0207558984041282	0	0.0660782570118737	0.386937070166835	0.0303934581139834	0.145991097644917	0.00719051009632412	0.00680114264160116	0.068786113677168	0	0
TCGA.2J.AABT.01A	TCGA.2J.AABT.01A	0.0113384744036277	0.00568153229979735	0.0490999479513656	0.221582801178944	0.00350071706800363	0	0.0400511231054057	0	0.00330175278886485	0.0435809120932569	0.157693733981888	0	0.370977396010191	0.0188858947337542	0.0497805409564192	0.0111895320395956	0	0.0133356413888856
TCGA.IB.A5SQ.01A	TCGA.IB.A5SQ.01A	0.0599702725836771	0.0232541427560037	0.0358110638526645	0.114055339157685	0	0	0.0543178359288319	0	0.0209180185448591	0.00111581239007207	0.309608444084528	0.0410319163700193	0.207527913990862	0.0693691306145796	0.0197868355918417	0.0393447192111817	0	0.00388855492319456
TCGA.HV.A5A6.01A	TCGA.HV.A5A6.01A	0.034449778788222	0.0177000451813105	0.0219479063309506	0.218966316760935	0	0	0.0197363112188132	0.000483030574345347	0.0290780244354348	0.0174867876950817	0.464526594672118	0.051780886606959	0.108588166241833	0	0.00484172636336114	0	0.0104144251306355	0
TCGA.IB.7890.01A	TCGA.IB.7890.01A	0.00147763222357927	0.0568797081535886	0.0107749451901789	0.127135918102912	0	0	0.0140686285097778	0	0.0196846352871147	0	0.439016085499498	0	0.22435681066551	0.00145009437142324	0	0.0907696849209403	0	0.0143858570754771
TCGA.IB.7654.01A	TCGA.IB.7654.01A	0.0364932906858666	0.0102222598203245	0.0191304036796692	0.192171253525323	0	0	0.0407113608457579	0	0.0356954633347542	0	0.160927961072191	0.114113385433234	0.247840378768959	0.0265887664389048	0	0.113467047720022	0	0.00263842867499446
TCGA.IB.AAUV.01A	TCGA.IB.AAUV.01A	0.0853189916917196	0.00821632762115659	0.140878175946614	0.22703770940992	0.00723831296251293	0	0.00835981557833402	0	0.0280285846001412	0.0801794117436879	0.046300264520615	0.0179214961114544	0.198866407801914	0.0853788247864443	0	0.0579676143855768	0	0.00830806283990919
TCGA.F2.7273.01A	TCGA.F2.7273.01A	0.0651935047046493	0.0184371636588146	0.088523493647569	0.271867714057263	0.0148887082335709	0	0.000837301472935309	0	0.0241586486919993	0.0942502862429697	0.00432479185285488	0.0376585764397556	0.242368457998219	0.0307611073749407	0.0170043688945345	0.0758673296216226	0	0.0138585471083016
TCGA.RL.AAAS.01A	TCGA.RL.AAAS.01A	0.159216814154713	0.0305679937811305	0.169944459290458	0.108091916309664	0	0	0.0688435489667954	0.00206685539811564	0.0240506645510388	0.0583491442369151	0.0288232188857781	0.0492367142460706	0.0652655564937865	0.151207050172735	0	0.0843360635127993	0	0
TCGA.F2.7276.01A	TCGA.F2.7276.01A	0.0851273666072073	0.0265402367014356	0.0693600574467749	0.158408093436282	0.00738164732996843	0	0.00918425342872007	0.0217295923252995	0	0.025823885137551	0.331390167296997	0.0659107611114813	0.150912407484247	0	0	0.0346966998733372	0.00430688848635466	0.00922794333434369
TCGA.FB.A78T.01A	TCGA.FB.A78T.01A	0	0	0.0617724298199349	0.183955435456744	0	0	0.0776944405680996	0.00183789488153167	0.0263335443446428	0.109645074206453	0.234422773538122	0.0490848179576186	0.129832668284103	0.0655666598611113	0.00912095317735017	0.046240137262957	0	0
TCGA.IB.AAUN.01A	TCGA.IB.AAUN.01A	0.0896484499503325	0.173637281418747	0.0598258111123197	0.131391400244682	0.0294981655679124	0	0.00256930816642545	0	0.0429049025865703	0.00643983096620865	0.0538615403541077	0.125165422288464	0.141542253571336	0.0672125780423663	0	0.0753980725233832	0	0.000904983207144255
TCGA.2J.AABO.01A	TCGA.2J.AABO.01A	0.0475747321412963	0.00162355493807718	0.0779065180224578	0.224373035558881	0.00221379459478659	0	0.0811361249612315	0	0.0411697235261854	0.00265563804385865	0.150850802650716	0.0479721319221775	0.179003426935623	0.0352484151973716	0.021786578592203	0.0864855229151339	0	0
TCGA.S4.A8RO.01A	TCGA.S4.A8RO.01A	0.0152777990014128	0.0165883164457677	0.0217975931091137	0.153125342706743	0.00139196864234726	0	0.0161731087149926	0	0.0156887999839351	0.00344098489080007	0.317335012400833	0.031573284632413	0.286443489279628	0	0.0442464058834333	0.0648620535111608	0	0.0120558407974202
TCGA.2L.AAQA.01A	TCGA.2L.AAQA.01A	0.00730165576418028	0.0406673167086496	0	0.239316039891023	0	0	0.0335965013768594	0.00243165089495292	0.0178120016860352	0	0.428075132373937	0.0234115375925619	0.139823918747408	0.0245193184993465	0	0	0.0401959486387016	0.0028489778263444
TCGA.FB.A545.01A	TCGA.FB.A545.01A	0.0812395496327565	0.0932291505863415	0	0.177320977993572	0	0	0.0373801319694993	0	0.0477276133315518	0	0.438729788058496	0.0211208497511602	0.0487613690589525	0	0	0.0544905696176705	0	0
TCGA.IB.A5ST.01A	TCGA.IB.A5ST.01A	0.312683909460638	0.0710042650672392	0.0614965980525514	0.102703694814009	0.00790649349272835	0	0.090106677388564	0	0.0120081168982341	0.00617026607667997	0.17055719433914	0.00898153286223637	0.112254849369598	0	0.00414169221175429	0.0131639924014898	0	0.0268207175651389
TCGA.HZ.8519.01A	TCGA.HZ.8519.01A	0.0140075681805057	0	0.0846646970425888	0.35881321483616	0	0	0.00366015743543979	0	0.036847521170664	0.0154727236258328	0.096314677371398	0.0949922846301078	0.204511674400417	0.0101779168657442	0	0.0805375644411419	0	0
TCGA.2L.AAQE.01A	TCGA.2L.AAQE.01A	0.0711404242750153	0.00530117012738775	0.0840152303434162	0.232717944763231	0	0.0073604822083457	0.0980762822369793	0	0.0311990222714491	0	0.212774603271028	0.000578167366468941	0.102294883666912	0	0.0618855712620607	0.0443529783983421	0	0
TCGA.PZ.A5RE.01A	TCGA.PZ.A5RE.01A	0.00288872025280697	0.0257501439419996	0.0153877870554916	0.105977325580375	0	0	0.0625268818823514	0.000612253150325568	0.0189444234975438	0	0.333048629682499	0.00791430203024271	0.223437211271749	0.117558612959362	0.0103220279659645	0.055349440945997	0	0.0151911384233173
TCGA.2J.AABA.01A	TCGA.2J.AABA.01A	0.0376567264492335	0.204522793810398	0.0187295407289842	0.211072691707045	0	0	0.0149087451185702	0	0.0359219662046464	0	0.144250330279076	0.000767398775179283	0.0974926715074367	0.0403607330900598	0.0474269526366343	0.127219774615225	0	0
TCGA.IB.7886.01A	TCGA.IB.7886.01A	0	0.0465164590513729	0.100565689125449	0.166068955133138	0.0561813675710928	0	0.0153467538236196	0.00875131177822226	0	0.0420851172129228	0.162276818281805	0.0807476833846856	0.236398622027137	0.0306088036296132	0	0.0428378629625301	0	0.0116145560184122
TCGA.IB.8127.01A	TCGA.IB.8127.01A	0	0.0413301237157173	0.126607986332518	0.185786263168339	0.00376801139697966	0	0.0474934476924989	0	0	0.0248222396738009	0.185184388587058	0.0549073430119097	0.220002490762251	0.0318813895070817	0	0.0714238831773232	0	0.0067924329745228
TCGA.2J.AABU.01A	TCGA.2J.AABU.01A	0.0330016749578453	0.0272788326365481	0.0868350792616407	0.259072616779087	0.0104472388085802	0	0.0891113436012284	0.0611104513926962	0.00697160695798382	0.00777431486343522	0.1636443779341	0.0348063048428389	0.130551535090111	0.0324301984134627	0	0.0569644244604426	0	0
